Opening	Count	%
M1-Q-A1-S1	5	0.003482913
L1-Q-G1-A1	5	0.003482913
L1-Q-B1-S1	5	0.003482913
L1-B1-Q-B1	5	0.003482913
G1-M1-Q-S1	5	0.003482913
G1-A1-Q-L1	5	0.003482913
B1-L1-Q-S1	5	0.003482913
B1-G1-Q-L1	5	0.003482913
A1-Q-M1-M1	5	0.003482913
A1-Q-L1-B1	5	0.003482913
A1-P-A2-Q	5	0.003482913
A1-M1-Q-A2	5	0.003482913
S1-Q-S2-L1	4	0.0027863302
S1-P-S2-Q	4	0.0027863302
S1-P-G1-Q	4	0.0027863302
S1-L1-Q-M1	4	0.0027863302
S1-B1-Q-P	4	0.0027863302
Q-S1-G1-G1	4	0.0027863302
Q-M1-A1-M1	4	0.0027863302
Q-G1-S1-G1	4	0.0027863302
Q-G1-M1-B1	4	0.0027863302
Q-G1-G2-S1	4	0.0027863302
Q-G1-G2-G1	4	0.0027863302
Q-B1-B1-Q	4	0.0027863302
Q-A1-S1-M1	4	0.0027863302
P-Q-G1-G1	4	0.0027863302
P-Q-A1-G1	4	0.0027863302
P-M1-S1-Q	4	0.0027863302
P-G1-S1-Q	4	0.0027863302
P-G1-G2-Q	4	0.0027863302
P-A1-S1-Q	4	0.0027863302
P-A1-M1-Q	4	0.0027863302
M1-Q-Q-Q	4	0.0027863302
M1-Q-P-A1	4	0.0027863302
M1-Q-G1-A1	4	0.0027863302
M1-Q-A1-G1	4	0.0027863302
M1-P-B1-Q	4	0.0027863302
M1-B1-Q-G1	4	0.0027863302
L1-Q-S1-S2	4	0.0027863302
L1-Q-S1-G1	4	0.0027863302
L1-Q-Q-B1	4	0.0027863302
L1-Q-M1-S1	4	0.0027863302
L1-P-Q-B1	4	0.0027863302
G1-Q-B1-Q	4	0.0027863302
G1-Q-B1-M1	4	0.0027863302
G1-P-S1-Q	4	0.0027863302
G1-B1-Q-P	4	0.0027863302
G1-B1-Q-M1	4	0.0027863302
G1-B1-P-Q	4	0.0027863302
B1-Q-Q-G1	4	0.0027863302
B1-Q-A1-L1	4	0.0027863302
B1-P-Q-B2	4	0.0027863302
B1-B2-Q-Q	4	0.0027863302
B1-B2-Q-M1	4	0.0027863302
B1-B2-Q-L1	4	0.0027863302
A1-P-S1-Q	4	0.0027863302
A1-P-Q-B1	4	0.0027863302
A1-G1-Q-M1	4	0.0027863302
A1-G1-Q-L1	4	0.0027863302
A1-G1-P-Q	4	0.0027863302
S1-Q-S2-M1	3	0.0020897477
S1-P-L1-Q	3	0.0020897477
S1-L1-P-Q	3	0.0020897477
Q-S1-S1-M1	3	0.0020897477
Q-S1-G1-S1	3	0.0020897477
Q-Q-A1-G1	3	0.0020897477
Q-M1-S1-B1	3	0.0020897477
Q-M1-G1-B1	3	0.0020897477
Q-G1-S1-G2	3	0.0020897477
Q-G1-B1-S1	3	0.0020897477
Q-B1-S1-G1	3	0.0020897477
Q-B1-G1-S1	3	0.0020897477
Q-B1-G1-B1	3	0.0020897477
P-Q-G1-B1	3	0.0020897477
P-M1-Q-B1	3	0.0020897477
P-G1-Q-B1	3	0.0020897477
P-B1-Q-B1	3	0.0020897477
P-B1-G1-Q	3	0.0020897477
P-A1-Q-M1	3	0.0020897477
P-A1-Q-B1	3	0.0020897477
M1-Q-S1-S2	3	0.0020897477
M1-Q-P-B1	3	0.0020897477
M1-Q-L1-L1	3	0.0020897477
M1-Q-B1-S1	3	0.0020897477
M1-P-S1-Q	3	0.0020897477
M1-P-Q-B1	3	0.0020897477
M1-L1-Q-A1	3	0.0020897477
M1-L1-P-Q	3	0.0020897477
M1-G1-Q-S1	3	0.0020897477
M1-A1-Q-G1	3	0.0020897477
M1-A1-P-Q	3	0.0020897477
L1-Q-M1-M1	3	0.0020897477
L1-Q-B1-A1	3	0.0020897477
L1-P-S1-Q	3	0.0020897477
L1-A1-Q-G1	3	0.0020897477
G1-Q-Q-G2	3	0.0020897477
G1-Q-P-B1	3	0.0020897477
G1-Q-M1-S1	3	0.0020897477
G1-Q-L1-G2	3	0.0020897477
G1-L1-Q-M1	3	0.0020897477
G1-G2-Q-P	3	0.0020897477
B1-Q-M1-S1	3	0.0020897477
B1-Q-G1-M1	3	0.0020897477
B1-Q-B2-M1	3	0.0020897477
B1-Q-A1-P	3	0.0020897477
B1-P-Q-S1	3	0.0020897477
B1-A1-Q-L1	3	0.0020897477
B1-A1-P-Q	3	0.0020897477
A1-Q-Q-S1	3	0.0020897477
A1-Q-M1-A2	3	0.0020897477
A1-Q-G1-Q	3	0.0020897477
A1-Q-A2-Q	3	0.0020897477
A1-P-G1-Q	3	0.0020897477
A1-P-B1-Q	3	0.0020897477
A1-M1-Q-G1	3	0.0020897477
A1-L1-Q-L1	3	0.0020897477
A1-L1-Q-G1	3	0.0020897477
A1-B1-Q-M1	3	0.0020897477
A1-A2-Q-Q	3	0.0020897477
A1-A2-P-Q	3	0.0020897477
S1-Q-P-S2	2	0.0013931651
S1-Q-P-P	2	0.0013931651
S1-Q-P-B1	2	0.0013931651
S1-Q-M1-G1	2	0.0013931651
S1-Q-G1-L1	2	0.0013931651
S1-P-Q-Q	2	0.0013931651
S1-P-Q-G1	2	0.0013931651
S1-P-M1-Q	2	0.0013931651
S1-M1-Q-S2	2	0.0013931651
S1-L1-Q-Q	2	0.0013931651
Q-S1-M1-M1	2	0.0013931651
Q-S1-M1-B1	2	0.0013931651
Q-S1-G1-S2	2	0.0013931651
Q-Q-S1-G1	2	0.0013931651
Q-Q-Q-A1	2	0.0013931651
Q-Q-M1-B1	2	0.0013931651
Q-Q-A1-A1	2	0.0013931651
Q-M1-B1-B2	2	0.0013931651
Q-B1-S1-S2	2	0.0013931651
Q-B1-G1-G2	2	0.0013931651
Q-A1-G1-M1	2	0.0013931651
P-S1-L1-Q	2	0.0013931651
P-S1-G1-Q	2	0.0013931651
P-Q-Q-Q	2	0.0013931651
P-M1-Q-S1	2	0.0013931651
P-M1-B1-Q	2	0.0013931651
P-L1-Q-B1	2	0.0013931651
P-L1-G1-Q	2	0.0013931651
P-L1-A1-Q	2	0.0013931651
P-A1-Q-G1	2	0.0013931651
P-A1-G1-Q	2	0.0013931651
M1-S1-P-Q	2	0.0013931651
M1-Q-A1-P	2	0.0013931651
M1-P-Q-S1	2	0.0013931651
M1-G1-Q-G2	2	0.0013931651
L1-S1-Q-Q	2	0.0013931651
L1-Q-S1-M1	2	0.0013931651
L1-Q-Q-Q	2	0.0013931651
L1-Q-Q-L1	2	0.0013931651
L1-Q-Q-A1	2	0.0013931651
L1-Q-P-A1	2	0.0013931651
L1-P-Q-A1	2	0.0013931651
L1-P-M1-Q	2	0.0013931651
L1-P-B1-Q	2	0.0013931651
L1-M1-Q-G1	2	0.0013931651
L1-B1-Q-G1	2	0.0013931651
L1-A1-Q-P	2	0.0013931651
G1-S1-P-Q	2	0.0013931651
G1-Q-S1-P	2	0.0013931651
G1-Q-P-P	2	0.0013931651
G1-Q-L1-S1	2	0.0013931651
G1-P-M1-Q	2	0.0013931651
G1-G2-Q-L1	2	0.0013931651
G1-A1-Q-G1	2	0.0013931651
B1-Q-S1-B1	2	0.0013931651
B1-Q-P-S1	2	0.0013931651
B1-Q-P-B2	2	0.0013931651
B1-Q-P-A1	2	0.0013931651
B1-Q-L1-S1	2	0.0013931651
B1-Q-B2-Q	2	0.0013931651
B1-P-M1-Q	2	0.0013931651
B1-P-L1-Q	2	0.0013931651
B1-P-G1-Q	2	0.0013931651
B1-P-A1-Q	2	0.0013931651
B1-M1-Q-P	2	0.0013931651
B1-G1-Q-P	2	0.0013931651
B1-G1-P-Q	2	0.0013931651
B1-B2-Q-P	2	0.0013931651
A1-Q-P-B1	2	0.0013931651
A1-Q-M1-G1	2	0.0013931651
A1-Q-L1-L1	2	0.0013931651
A1-Q-A2-M1	2	0.0013931651
S1-S2-Q-A3	1	6.9658255E-4
S1-Q-S2-P	1	6.9658255E-4
S1-Q-P-Q	1	6.9658255E-4
S1-Q-P-G1	1	6.9658255E-4
S1-Q-M1-S2	1	6.9658255E-4
S1-Q-M1-L1	1	6.9658255E-4
S1-Q-L1-S2	1	6.9658255E-4
S1-Q-L1-M1	1	6.9658255E-4
S1-Q-G1-P	1	6.9658255E-4
S1-Q-B1-S1	1	6.9658255E-4
S1-Q-B1-P	1	6.9658255E-4
S1-Q-B1-M1	1	6.9658255E-4
S1-P-Q-P	1	6.9658255E-4
S1-M1-Q-L1	1	6.9658255E-4
Q-S1-Q-B1	1	6.9658255E-4
Q-S1-M1-S1	1	6.9658255E-4
Q-S1-M1-A1	1	6.9658255E-4
Q-S1-G1-M1	1	6.9658255E-4
Q-S1-G1-G2	1	6.9658255E-4
Q-S1-A1-Q	1	6.9658255E-4
Q-Q-S1-S2	1	6.9658255E-4
Q-Q-S1-A1	1	6.9658255E-4
Q-Q-Q-Q	1	6.9658255E-4
Q-Q-G1-A1	1	6.9658255E-4
Q-Q-A1-A2	1	6.9658255E-4
Q-M1-M1-M1	1	6.9658255E-4
Q-M1-B1-M1	1	6.9658255E-4
Q-G1-G2-A1	1	6.9658255E-4
Q-G1-G1-M1	1	6.9658255E-4
Q-G1-A1-M1	1	6.9658255E-4
Q-B1-M1-B2	1	6.9658255E-4
Q-B1-A1-M1	1	6.9658255E-4
Q-A1-M1-S1	1	6.9658255E-4
Q-A1-M1-B1	1	6.9658255E-4
Q-A1-A2-Q	1	6.9658255E-4
P-S1-Q-S2	1	6.9658255E-4
P-S1-Q-S1	1	6.9658255E-4
P-S1-Q-A1	1	6.9658255E-4
P-S1-M1-Q	1	6.9658255E-4
P-Q-S1-S2	1	6.9658255E-4
P-Q-S1-Q	1	6.9658255E-4
P-Q-Q-P	1	6.9658255E-4
P-Q-Q-B1	1	6.9658255E-4
P-Q-M1-B1	1	6.9658255E-4
P-Q-L1-A1	1	6.9658255E-4
P-Q-G1-S1	1	6.9658255E-4
P-Q-G1-Q	1	6.9658255E-4
P-Q-A1-Q	1	6.9658255E-4
P-M1-Q-G1	1	6.9658255E-4
P-M1-L1-Q	1	6.9658255E-4
P-M1-A1-Q	1	6.9658255E-4
P-L1-Q-A1	1	6.9658255E-4
P-G1-Q-Q	1	6.9658255E-4
P-G1-Q-G1	1	6.9658255E-4
P-G1-M1-Q	1	6.9658255E-4
P-G1-L1-Q	1	6.9658255E-4
P-B1-Q-L1	1	6.9658255E-4
P-B1-Q-G1	1	6.9658255E-4
P-B1-Q-A1	1	6.9658255E-4
P-B1-M1-Q	1	6.9658255E-4
P-B1-L1-Q	1	6.9658255E-4
P-B1-A1-Q	1	6.9658255E-4
M1-S1-Q-L1	1	6.9658255E-4
M1-Q-S1-G1	1	6.9658255E-4
M1-Q-Q-S1	1	6.9658255E-4
M1-Q-Q-L1	1	6.9658255E-4
M1-Q-L1-S1	1	6.9658255E-4
M1-Q-L1-Q	1	6.9658255E-4
M1-Q-L1-G1	1	6.9658255E-4
M1-Q-G1-Q	1	6.9658255E-4
M1-Q-A1-Q	1	6.9658255E-4
M1-P-L1-Q	1	6.9658255E-4
M1-P-G1-Q	1	6.9658255E-4
M1-P-A1-Q	1	6.9658255E-4
M1-L1-Q-S1	1	6.9658255E-4
M1-L1-Q-P	1	6.9658255E-4
M1-L1-Q-G1	1	6.9658255E-4
M1-G1-Q-Q	1	6.9658255E-4
M1-G1-Q-L1	1	6.9658255E-4
M1-G1-Q-A1	1	6.9658255E-4
M1-G1-P-Q	1	6.9658255E-4
M1-B1-Q-S1	1	6.9658255E-4
M1-B1-Q-Q	1	6.9658255E-4
M1-B1-Q-L1	1	6.9658255E-4
M1-B1-P-Q	1	6.9658255E-4
M1-A1-Q-S1	1	6.9658255E-4
M1-A1-Q-P	1	6.9658255E-4
L1-S1-Q-P	1	6.9658255E-4
L1-S1-Q-M1	1	6.9658255E-4
L1-S1-P-Q	1	6.9658255E-4
L1-Q-S1-Q	1	6.9658255E-4
L1-Q-Q-S1	1	6.9658255E-4
L1-Q-Q-G1	1	6.9658255E-4
L1-Q-M1-Q	1	6.9658255E-4
L1-Q-M1-P	1	6.9658255E-4
L1-Q-G1-S1	1	6.9658255E-4
L1-Q-G1-G2	1	6.9658255E-4
L1-Q-B1-G1	1	6.9658255E-4
L1-Q-A1-P	1	6.9658255E-4
L1-Q-A1-L1	1	6.9658255E-4
L1-P-A1-Q	1	6.9658255E-4
L1-M1-Q-Q	1	6.9658255E-4
L1-G1-Q-M1	1	6.9658255E-4
L1-B1-Q-Q	1	6.9658255E-4
L1-B1-Q-M1	1	6.9658255E-4
L1-B1-P-Q	1	6.9658255E-4
L1-A1-Q-Q	1	6.9658255E-4
L1-A1-P-Q	1	6.9658255E-4
G1-S1-Q-P	1	6.9658255E-4
G1-S1-Q-A2	1	6.9658255E-4
G1-Q-S1-L1	1	6.9658255E-4
G1-Q-S1-A2	1	6.9658255E-4
G1-Q-Q-M1	1	6.9658255E-4
G1-Q-M1-L1	1	6.9658255E-4
G1-Q-L1-M1	1	6.9658255E-4
G1-Q-G2-Q	1	6.9658255E-4
G1-Q-G2-P	1	6.9658255E-4
G1-Q-B1-L1	1	6.9658255E-4
G1-Q-A1-G1	1	6.9658255E-4
G1-P-Q-G2	1	6.9658255E-4
G1-P-L1-Q	1	6.9658255E-4
G1-P-G2-Q	1	6.9658255E-4
G1-M1-Q-Q	1	6.9658255E-4
G1-M1-Q-P	1	6.9658255E-4
G1-M1-Q-L1	1	6.9658255E-4
G1-M1-Q-A3	1	6.9658255E-4
G1-L1-Q-P	1	6.9658255E-4
G1-G2-Q-M1	1	6.9658255E-4
G1-B1-Q-A3	1	6.9658255E-4
B1-S1-Q-P	1	6.9658255E-4
B1-S1-Q-B1	1	6.9658255E-4
B1-Q-S1-P	1	6.9658255E-4
B1-Q-S1-M1	1	6.9658255E-4
B1-Q-Q-M1	1	6.9658255E-4
B1-Q-P-P	1	6.9658255E-4
B1-Q-P-G1	1	6.9658255E-4
B1-Q-M1-L1	1	6.9658255E-4
B1-Q-L1-M1	1	6.9658255E-4
B1-Q-L1-G1	1	6.9658255E-4
B1-Q-G1-L1	1	6.9658255E-4
B1-Q-B2-P	1	6.9658255E-4
B1-Q-B2-L1	1	6.9658255E-4
B1-P-Q-Q	1	6.9658255E-4
B1-P-Q-M1	1	6.9658255E-4
B1-M1-Q-Q	1	6.9658255E-4
B1-M1-Q-L1	1	6.9658255E-4
B1-M1-Q-G1	1	6.9658255E-4
B1-M1-P-Q	1	6.9658255E-4
B1-L1-P-Q	1	6.9658255E-4
B1-G1-Q-B1	1	6.9658255E-4
B1-A1-Q-P	1	6.9658255E-4
B1-A1-Q-B1	1	6.9658255E-4
A1-S1-Q-L1	1	6.9658255E-4
A1-Q-S1-Q	1	6.9658255E-4
A1-Q-S1-P	1	6.9658255E-4
A1-Q-S1-M1	1	6.9658255E-4
A1-Q-P-P	1	6.9658255E-4
A1-Q-P-G1	1	6.9658255E-4
A1-Q-P-A2	1	6.9658255E-4
A1-Q-M1-S1	1	6.9658255E-4
A1-Q-L1-M1	1	6.9658255E-4
A1-Q-L1-G1	1	6.9658255E-4
A1-Q-B1-M1	1	6.9658255E-4
A1-Q-B1-A1	1	6.9658255E-4
A1-P-Q-S1	1	6.9658255E-4
A1-P-L1-Q	1	6.9658255E-4
A1-M1-Q-Q	1	6.9658255E-4
A1-L1-Q-Q	1	6.9658255E-4
A1-L1-Q-A2	1	6.9658255E-4
A1-G1-Q-A3	1	6.9658255E-4
A1-B1-P-Q	1	6.9658255E-4
A1-A2-Q-L1	1	6.9658255E-4
Total	143558
